seat_number,seat_coordinates,snapshot,Snapshot status,Snapshot Time
1,"[477, 637, 1450, 1586]",snapshot_1,Absent,18-07-2024 11:34
1,"[477, 637, 1450, 1586]",snapshot_2,Absent,18-07-2024 11:38
